AAPL,GE,JPM,MMM,MSFT,NKE,NVDA,VOD
6.628551959991455,72.44800567626953,29.82493019104004,54.15544509887695,21.786314010620117,14.545267105102539,3.9380502700805664,10.005838394165039
6.632488250732422,72.093505859375,29.67166519165039,53.41312026977539,21.816797256469727,14.651714324951172,3.880711317062378,10.014750480651855
6.751768112182617,73.06834411621094,29.55323028564453,53.859806060791016,21.946334838867188,14.675142288208008,4.025205135345459,10.005838394165039
6.806868076324463,73.15696716308594,29.908536911010742,53.57735824584961,22.075885772705078,14.715582847595215,4.03438138961792,10.005838394165039
6.82684850692749,73.0240707397461,30.08270263671875,53.3802490234375,22.23590850830078,14.84970760345459,3.9426376819610596,10.14388370513916
6.860151767730713,75.50543212890625,30.061811447143555,53.45909881591797,22.30449104309082,14.881649017333984,3.9564003944396973,10.241848945617676
6.776594161987305,76.61320495605469,30.006084442138672,53.3802490234375,22.31973648071289,14.98597240447998,3.935757637023926,10.192866325378418
6.795062065124512,80.06945037841797,30.12450408935547,53.64303207397461,22.380695343017578,14.98383617401123,4.073371410369873,10.224038124084473
6.785071849822998,79.93651580810547,30.5076961517334,53.98462677001953,22.57882308959961,15.090291976928711,4.151351451873779,10.139430046081543
6.801114559173584,80.60118103027344,30.403179168701172,54.96339797973633,22.56357192993164,15.895050048828125,4.00456428527832,10.085993766784668
6.728458881378174,80.06945037841797,30.270803451538086,53.84009552001953,22.54833221435547,15.652341842651367,3.9564003944396973,10.050369262695312
6.804144859313965,80.06945037841797,30.472854614257812,53.76127243041992,22.555959701538086,15.728991508483887,4.020618915557861,10.014750480651855
6.9134345054626465,81.22150421142578,31.05805778503418,54.0963020324707,22.769323348999023,15.85885238647461,4.1031880378723145,10.050369262695312
6.944009304046631,81.75325775146484,31.308862686157227,53.61020278930664,22.594053268432617,15.622540473937988,3.9655725955963135,9.876705169677734
6.861667156219482,81.08856964111328,31.308862686157227,53.163482666015625,22.86839485168457,15.662989616394043,3.9770407676696777,9.778739929199219
6.990332126617432,81.26581573486328,31.364612579345703,53.20945739746094,22.6016845703125,15.731112480163574,3.9770407676696777,9.774288177490234
7.035440921783447,81.53169250488281,31.253145217895508,53.44595718383789,22.54833221435547,15.748148918151855,4.027500629425049,10.241848945617676
7.140188217163086,81.08856964111328,31.05805778503418,55.364139556884766,22.685495376586914,15.714085578918457,4.043554782867432,10.326457977294922
7.114454746246338,80.64546203613281,31.176502227783203,54.89773178100586,22.31973648071289,15.648085594177246,3.99080228805542,10.379892349243164
7.143821716308594,81.22150421142578,31.51127815246582,55.081661224365234,22.22066879272461,15.756669044494629,3.9495179653167725,10.402154922485352
7.22011137008667,82.10774230957031,31.62287139892578,55.30499267578125,22.30449104309082,15.77795124053955,4.009150505065918,10.455589294433594
7.251901149749756,82.41790771484375,31.971588134765625,55.41011047363281,22.342592239379883,15.735372543334961,3.9105279445648193,10.259661674499512
7.283992767333984,81.97476959228516,31.608928680419922,54.95685577392578,22.365455627441406,15.667244911193848,3.935757637023926,10.094901084899902
7.264311790466309,82.24068450927734,31.915802001953125,54.49044418334961,22.7998104095459,15.752405166625977,3.871537685394287,10.206223487854004
7.320017337799072,82.06340789794922,32.069252014160156,54.84517288208008,23.119857788085938,16.005756378173828,3.896766185760498,10.277472496032715
7.335155487060547,82.90532684326172,32.18083572387695,54.70722961425781,23.104612350463867,16.08026885986328,3.967866897583008,10.24630069732666
7.33939266204834,83.9687728881836,31.992525100708008,55.140777587890625,23.20368194580078,16.076017379760742,4.050434112548828,10.286377906799316
7.43808650970459,85.74121856689453,33.289791107177734,55.43638610839844,23.485628128051758,16.13775062561035,4.100891590118408,10.428872108459473
7.535874366760254,86.4058609008789,33.34560012817383,55.837100982666016,23.523727416992188,16.10368537902832,4.130711078643799,10.549104690551758
7.489856719970703,84.05741882324219,31.769332885742188,55.022552490234375,23.371328353881836,16.003629684448242,3.9128212928771973,10.411063194274902
7.479865550994873,83.9244613647461,31.657730102539062,55.114498138427734,23.653278350830078,16.090911865234375,3.894472122192383,10.366530418395996
7.404786109924316,84.19031524658203,31.999496459960938,56.01445770263672,23.897125244140625,16.256975173950195,3.908235549926758,10.34872055053711
7.847698211669922,84.32325744628906,31.629846572875977,56.29694366455078,23.87425994873047,16.3336181640625,3.807317018508911,10.370984077453613
8.067187309265137,83.9687728881836,31.204387664794922,56.52687072753906,23.919979095458984,16.65509796142578,3.8233718872070312,10.313097953796387
8.19918155670166,84.50050354003906,31.343883514404297,56.87502670288086,23.59231185913086,16.584840774536133,3.770620346069336,10.286377906799316
8.158917427062988,85.51966857910156,30.61153793334961,57.43993377685547,23.706619262695312,16.610393524169922,3.807317018508911,10.259661674499512
7.933069705963135,82.86100006103516,29.579317092895508,57.78810501098633,23.50849151611328,16.337875366210938,3.6995201110839844,9.858893394470215
7.919750213623047,83.9687728881836,30.3116455078125,57.96547317504883,23.55421257019043,16.274003982543945,3.7064006328582764,9.760926246643066
8.13288402557373,86.36155700683594,30.688276290893555,58.68150329589844,23.622798919677734,16.51458740234375,3.8187854290008545,9.943501472473145
7.9043121337890625,83.57000732421875,29.697885513305664,58.2479362487793,23.272268295288086,16.16117286682129,3.6031904220581055,9.885610580444336
8.063553810119629,85.34237670898438,30.36045265197754,58.9968147277832,23.516115188598633,16.557161331176758,3.564199447631836,10.001389503479004
7.831347942352295,82.32927703857422,29.621158599853516,57.597618103027344,22.9598331451416,16.467741012573242,3.383007764816284,9.676321983337402
7.749911785125732,80.20236206054688,29.732751846313477,56.881568908691406,22.7464656829834,16.012142181396484,3.3256680965423584,9.51601505279541
7.455039024353027,76.70185089111328,28.4633731842041,55.33785629272461,22.083507537841797,15.39260482788086,3.2568626403808594,9.177587509155273
7.140490531921387,74.79644775390625,28.428508758544922,54.280208587646484,21.49674415588379,15.032804489135742,3.2018163204193115,8.905954360961914
7.689361572265625,79.93651580810547,29.25847816467285,56.47428512573242,22.05302619934082,16.31871795654297,3.339430332183838,9.333441734313965
7.765958309173584,79.75926208496094,28.979496002197266,55.8633918762207,22.00729751586914,16.271879196166992,3.3027329444885254,9.141963005065918
7.934585094451904,81.70893859863281,29.07713508605957,56.783077239990234,22.434032440185547,16.574195861816406,3.366952657699585,9.213212966918945
7.821661949157715,79.98082733154297,28.4633731842041,56.22466278076172,22.281625747680664,16.08452796936035,3.3600716590881348,9.035093307495117
7.684216499328613,78.16407775878906,27.821712493896484,55.62687301635742,22.045400619506836,15.699172019958496,2.972459077835083,8.790178298950195
7.696326732635498,77.80957794189453,27.786836624145508,55.62687301635742,22.05302619934082,15.675759315490723,2.979340076446533,8.937127113342285
7.640015602111816,76.34732818603516,27.214914321899414,55.193328857421875,21.89227867126465,15.526737213134766,2.8807172775268555,8.701119422912598
7.518313407897949,76.48027801513672,27.466007232666016,54.56204605102539,21.6167049407959,15.381964683532715,2.9265875816345215,8.554169654846191
7.198009967803955,72.0491943359375,26.384946823120117,52.60536575317383,20.751731872558594,14.968939781188965,2.857781410217285,8.322614669799805
7.336063861846924,72.75816345214844,27.933311462402344,53.34571838378906,20.545061111450195,15.198867797851562,2.919707775115967,8.482922554016113
7.470478534698486,70.9414291381836,26.935928344726562,52.612003326416016,20.108745574951172,15.18822193145752,2.834845542907715,8.318161010742188
7.423857688903809,70.67559051513672,27.15911865234375,52.53266143798828,19.955650329589844,15.522477149963379,2.9105331897735596,8.531905174255371
7.39025354385376,70.9414291381836,27.047523498535156,52.33433532714844,19.144254684448242,15.439440727233887,2.9242947101593018,8.549715042114258
7.669991493225098,73.82162475585938,28.191360473632812,53.828277587890625,19.902069091796875,15.733245849609375,3.0963127613067627,8.946032524108887
7.776855945587158,72.44800567626953,27.605499267578125,52.426883697509766,19.748973846435547,15.409634590148926,3.0137434005737305,8.950485229492188
7.896440029144287,70.80848693847656,26.880136489868164,51.60722351074219,19.81786346435547,15.154155731201172,2.8853042125701904,9.012825965881348
7.990893363952637,72.44800567626953,27.584577560424805,52.050106048583984,20.25417709350586,15.541635513305664,2.9174137115478516,9.287460327148438
7.965768814086914,72.89109802246094,27.270719528198242,51.785682678222656,20.560367584228516,15.733955383300781,2.9128270149230957,9.468387603759766
7.749002933502197,69.61212158203125,26.238473892211914,50.30496597290039,19.74131965637207,15.12279987335205,2.775212526321411,9.278182029724121
7.597024917602539,68.28279876708984,25.61075782775879,49.405948638916016,19.35858726501465,14.870648384094238,2.6375997066497803,9.176122665405273
7.5482869148254395,68.59296417236328,26.350061416625977,49.524925231933594,19.220806121826172,15.013816833496094,2.5642056465148926,9.115815162658691
7.362700939178467,67.88400268554688,25.88974380493164,49.438987731933594,18.975862503051758,14.960399627685547,2.502279281616211,9.199317932128906
7.584009647369385,69.47920227050781,26.705764770507812,51.18413162231445,19.136608123779297,15.332221984863281,2.6031956672668457,9.565807342529297
7.674830913543701,68.94747161865234,26.566280364990234,51.759246826171875,19.641817092895508,15.456155776977539,2.6628291606903076,9.570446968078613
7.698141574859619,68.19415283203125,26.036211013793945,51.65347671508789,19.519330978393555,15.43265438079834,2.6054892539978027,9.630753517150879
7.8619256019592285,69.96659851074219,26.67787742614746,52.73094940185547,20.34604263305664,15.808743476867676,2.733928918838501,9.844154357910156
8.090802192687988,70.23243713378906,26.86618995666504,53.46469497680664,20.147010803222656,15.776701927185059,2.6995255947113037,9.779206275939941
8.230669975280762,70.9459457397461,26.810394287109375,53.56386947631836,20.185291290283203,15.934822082519531,2.8027355670928955,9.816316604614258
8.297273635864258,71.12432098388672,27.32651710510254,53.66301345825195,20.23887062072754,16.013887405395508,2.82108473777771,9.85343074798584
8.17920207977295,71.79318237304688,27.11029815673828,53.854732513427734,19.863794326782227,15.887809753417969,2.754570484161377,9.862707138061523
8.290607452392578,70.41082763671875,26.733675003051758,52.9028434753418,19.72601318359375,15.483942985534668,2.651360511779785,9.756010055541992
8.203418731689453,68.62713623046875,27.124244689941406,52.962303161621094,19.373891830444336,15.496756553649902,2.6811769008636475,9.904459953308105
8.143780708312988,67.24481201171875,26.524431228637695,51.679935455322266,19.136608123779297,14.879195213317871,2.5481510162353516,10.015799522399902
8.07414722442627,66.4867172241211,27.50784683227539,52.155860900878906,18.776832580566406,14.983903884887695,2.541268825531006,10.048272132873535
8.122587203979492,66.88803100585938,26.880136489868164,52.208744049072266,18.608427047729492,15.065103530883789,2.545856237411499,10.215277671813965
7.7553629875183105,64.56929016113281,25.8478946685791,51.88483810424805,17.842971801757812,14.56721019744873,2.403656005859375,9.927654266357422
7.614888668060303,64.30171966552734,25.534034729003906,52.2153434753418,17.613325119018555,14.434720039367676,2.3417296409606934,9.58900260925293
7.522550582885742,62.96396255493164,25.198801040649414,51.92451095581055,17.7281436920166,14.5458402633667,2.380720615386963,9.807038307189941
7.475930690765381,61.89374542236328,25.02419090270996,51.34278869628906,17.812347412109375,14.500969886779785,2.3509042263031006,9.728174209594727
7.52709436416626,62.2950439453125,25.373403549194336,51.65347671508789,18.233354568481445,14.36207103729248,2.325674295425415,9.802400588989258
7.831047534942627,65.19355773925781,26.644512176513672,53.226768493652344,18.600780487060547,14.650550842285156,2.438058853149414,10.108580589294434
7.813486576080322,66.1299819946289,26.65150260925293,53.689476013183594,18.684980392456055,15.018095016479492,2.3646655082702637,10.168886184692383
7.859809875488281,66.66507720947266,27.133407592773438,54.310855865478516,18.57781410217285,14.990313529968262,2.3738391399383545,10.1364164352417
7.789268493652344,66.57592010498047,27.370864868164062,54.37694549560547,19.00647735595703,14.917661666870117,2.417417049407959,10.0853853225708
7.62306547164917,67.82447814941406,28.27182388305664,55.22968673706055,19.236112594604492,15.058697700500488,2.504573106765747,10.354453086853027
7.651218414306641,67.77989959716797,28.181018829345703,54.899166107177734,19.47340965270996,15.073654174804688,2.5298023223876953,10.377647399902344
7.612469673156738,68.00287628173828,28.257863998413086,54.90578079223633,19.52699089050293,15.097159385681152,2.458702325820923,10.465790748596191
7.565540313720703,64.88140869140625,27.23816680908203,53.510990142822266,19.052400588989258,14.7360200881958,2.305032730102539,10.252389907836914
7.434757232666016,65.19355773925781,27.26609992980957,53.689476013183594,19.312658309936523,14.661235809326172,2.399068593978882,10.308060646057129
7.62578821182251,66.6205062866211,27.67816734313965,54.33069610595703,19.504018783569336,14.924071311950684,2.458702325820923,10.284863471984863
7.696935176849365,66.17459869384766,26.833084106445312,54.403404235839844,19.228458404541016,14.88347053527832,2.3784263134002686,10.308060646057129
7.841640949249268,67.82447814941406,27.482614517211914,56.022926330566406,19.77959442138672,15.291614532470703,2.417417049407959,10.567850112915039
7.869495391845703,70.05410766601562,27.817859649658203,56.96161651611328,19.75663948059082,15.543770790100098,2.3761332035064697,10.781248092651367
7.849515438079834,71.9715347290039,28.16706085205078,57.721797943115234,19.978612899780273,15.646341323852539,2.419710874557495,10.901863098144531
7.994832515716553,72.14991760253906,28.41848373413086,57.3780632019043,20.02454948425293,15.744640350341797,2.399068593978882,10.93433666229248
7.900373458862305,71.57019805908203,28.160070419311523,57.30533981323242,19.863794326782227,15.622838020324707,2.323381185531616,10.748774528503418
7.8140950202941895,72.01615142822266,28.0832462310791,57.073978424072266,19.925039291381836,15.7125883102417,2.094024658203125,10.90650463104248
7.788056373596191,71.88236999511719,28.13213539123535,56.545143127441406,19.75663948059082,15.736100196838379,2.107785701751709,10.892583847045898
7.9273200035095215,73.175537109375,29.08197784423828,57.781314849853516,20.154674530029297,15.88139820098877,2.105492353439331,11.11062240600586
7.929740905761719,73.13095092773438,28.690866470336914,57.64907455444336,20.02454948425293,15.620697021484375,2.050445795059204,11.027121543884277
7.9615302085876465,73.48770141601562,28.837533950805664,58.171302795410156,19.695388793945312,15.813015937805176,2.1376023292541504,11.129180908203125
7.922778129577637,73.66603088378906,28.823572158813477,57.98618698120117,19.419822692871094,15.825840950012207,2.1651253700256348,11.147737503051758
7.8740363121032715,73.35388946533203,28.243879318237305,57.70196533203125,19.557615280151367,15.804459571838379,2.1903538703918457,11.4817533493042
7.924293041229248,73.04175567626953,27.810861587524414,58.1911506652832,19.60353660583496,15.838656425476074,2.2109954357147217,11.472474098205566
7.853450298309326,72.46204376220703,27.356897354125977,57.582977294921875,19.190187454223633,15.79378890991211,2.1192538738250732,11.393608093261719
7.574323654174805,70.00950622558594,26.379121780395508,55.59326171875,19.02944564819336,15.402737617492676,2.0366857051849365,11.003924369812012
7.622761249542236,69.11769104003906,26.40705680847168,55.53377914428711,18.74622344970703,15.283072471618652,2.0550343990325928,11.08742618560791
7.54132080078125,68.58257293701172,26.19054412841797,55.53377914428711,18.677326202392578,15.08220386505127,2.1536569595336914,11.11062240600586
7.497125148773193,68.93927764892578,26.323238372802734,55.15037536621094,18.753873825073242,15.184775352478027,2.09861159324646,11.19412612915039
7.628210067749023,69.47439575195312,26.176584243774414,55.586647033691406,19.015520095825195,15.32366943359375,2.1261348724365234,11.161654472351074
7.661509990692139,70.00950622558594,26.462926864624023,55.616580963134766,19.10017204284668,15.436929702758789,2.1376023292541504,11.175572395324707
7.5649333000183105,68.00287628173828,25.890230178833008,54.41924285888672,18.80774688720703,15.244608879089355,2.2660417556762695,10.971451759338379
7.557671546936035,67.02184295654297,25.939111709594727,53.6542854309082,18.646133422851562,15.227511405944824,2.286684036254883,10.925060272216797
7.441420078277588,66.3975601196289,25.757532119750977,53.93365478515625,18.684612274169922,15.161264419555664,2.2522802352905273,10.925060272216797
7.263707637786865,64.9705810546875,25.289594650268555,53.514591217041016,18.499919891357422,14.968948364257812,2.2293448448181152,10.785886764526367
7.3533196449279785,64.9705810546875,25.303558349609375,53.71412658691406,18.546096801757812,14.986041069030762,2.2752161026000977,10.748774528503418
7.274303913116455,64.65843963623047,24.884510040283203,53.06888961791992,18.330615997314453,15.041604042053223,2.247692823410034,10.697747230529785
7.314870834350586,65.59489440917969,25.561954498291016,53.88043975830078,18.415279388427734,15.159130096435547,2.321087121963501,11.08742618560791
7.341513633728027,64.74765014648438,25.038166046142578,52.98244094848633,18.19209861755371,15.035187721252441,2.2109954357147217,10.948257446289062
7.359677791595459,64.56929016113281,25.39435577392578,52.250728607177734,18.061277389526367,14.958264350891113,2.1398961544036865,11.226598739624023
7.578561782836914,66.93263244628906,26.358163833618164,53.887088775634766,18.39218521118164,15.413421630859375,2.1559512615203857,11.263714790344238
7.6342644691467285,67.55693817138672,26.65150260925293,54.45915222167969,18.4229679107666,15.64936351776123,2.194941520690918,11.296187400817871
7.834072113037109,68.62713623046875,27.356897354125977,55.53010559082031,18.69230842590332,15.926055908203125,2.2706289291381836,11.523503303527832
7.805013179779053,68.85009765625,26.735313415527344,54.63875961303711,18.438356399536133,15.876720428466797,2.291271448135376,11.347217559814453
7.959713935852051,70.00950622558594,27.321985244750977,55.044498443603516,18.415279388427734,15.90246868133545,2.3669586181640625,11.4863920211792
7.9642534255981445,70.9459457397461,28.006431579589844,55.1842041015625,18.476835250854492,15.855273246765137,2.3348488807678223,11.509588241577148
7.974546432495117,71.25807189941406,27.768966674804688,55.83609390258789,18.35370635986328,15.818815231323242,2.309619665145874,11.495667457580566
8.084441184997559,72.46204376220703,28.71881103515625,56.448062896728516,19.32333755493164,16.018295288085938,2.4403531551361084,11.523503303527832
8.11532211303711,72.06074523925781,28.439449310302734,56.295066833496094,19.261781692504883,16.144840240478516,2.417417049407959,11.620923042297363
8.180717468261719,72.8633804321289,28.621028900146484,56.26179504394531,19.331031799316406,16.42152976989746,2.422004461288452,11.727622985839844
8.372956275939941,72.9083023071289,28.628007888793945,56.50792694091797,19.492637634277344,16.438695907592773,2.424298048019409,11.690509796142578
8.336627960205078,73.1778335571289,27.978498458862305,57.252967834472656,19.40798568725586,16.571674346923828,2.419710874557495,11.727622985839844
8.5745849609375,74.3458023071289,28.7676944732666,58.14430618286133,19.5695858001709,16.809762954711914,2.4564082622528076,11.954938888549805
8.590929985046387,74.21104431152344,28.348648071289062,57.57225036621094,19.354122161865234,16.663915634155273,2.589435338973999,11.922465324401855
8.71142292022705,74.12118530273438,27.894678115844727,57.625450134277344,18.93856430053711,16.582406997680664,2.6123709678649902,11.885351181030273
8.746845245361328,72.50399780273438,27.308013916015625,56.89375686645508,18.8000431060791,16.659618377685547,2.6651222705841064,11.787933349609375
8.849778175354004,74.8399429321289,27.76198387145996,57.844970703125,19.069395065307617,17.067157745361328,2.811910629272461,11.917825698852539
8.814656257629395,73.8067398071289,27.294038772583008,57.332767486572266,19.03091049194336,16.968488693237305,2.7522776126861572,11.764737129211426
8.684475898742676,73.85166931152344,27.203245162963867,57.8981819152832,18.992431640625,17.296661376953125,2.7453970909118652,11.73690128326416
8.699919700622559,73.49229431152344,26.82610511779785,57.98466110229492,18.853918075561523,17.144371032714844,2.724755048751831,11.685870170593262
8.590327262878418,72.99813079833984,26.5816650390625,57.67867660522461,18.846216201782227,17.18941879272461,2.678884267807007,11.509588241577148
8.553085327148438,73.49229431152344,27.1054744720459,58.28398513793945,18.761566162109375,17.213016510009766,2.6031956672668457,11.73690128326416
8.435623168945312,72.32433319091797,27.23834228515625,57.67202377319336,18.399883270263672,17.133647918701172,2.5779664516448975,11.774016380310059
8.747451782226562,74.16613006591797,27.720874786376953,59.10884094238281,18.73847770690918,17.438234329223633,2.5963146686553955,11.931746482849121
8.755017280578613,75.91807556152344,27.90268898010254,59.79396438598633,18.8000431060791,17.440372467041016,2.4724631309509277,12.02452564239502
8.755928993225098,76.59188842773438,27.63694190979004,59.13544464111328,18.876995086669922,17.371740341186523,2.4541146755218506,11.987412452697754
8.902752876281738,76.9063949584961,27.49009132385254,59.308380126953125,18.907779693603516,17.596960067749023,2.4908108711242676,12.005966186523438
8.94180965423584,76.1876220703125,27.78380012512207,58.70306396484375,18.923173904418945,17.584091186523438,2.4793426990509033,12.047720909118652
9.038082122802734,77.22081756591797,28.252351760864258,58.636558532714844,19.107868194580078,17.564775466918945,2.527508497238159,11.992051124572754
9.08652114868164,77.62513732910156,27.860721588134766,59.29509735107422,19.50032615661621,17.592666625976562,2.600902795791626,12.17297649383545
9.152216911315918,77.08604431152344,27.077499389648438,59.24852752685547,19.41568374633789,17.539031982421875,2.559617280960083,12.41420841217041
9.528525352478027,73.2227554321289,25.979578018188477,59.29509735107422,19.654245376586914,17.588376998901367,2.589435338973999,12.488433837890625
9.627216339111328,72.99813079833984,26.713855743408203,59.64101028442383,19.869714736938477,17.515445709228516,2.6054892539978027,12.52554988861084
9.369585990905762,72.18953704833984,26.357208251953125,58.902618408203125,19.315641403198242,17.31597137451172,2.589435338973999,12.205448150634766
9.401074409484863,72.09969329833984,26.6439151763916,59.51459884643555,19.477251052856445,17.425355911254883,2.589435338973999,12.46523666381836
9.370494842529297,72.32433319091797,26.36419677734375,60.233001708984375,19.5618953704834,17.611970901489258,2.5435631275177,12.242560386657715
9.308432579040527,72.1446304321289,26.36419677734375,60.15983581542969,19.531118392944336,17.571212768554688,2.706406354904175,12.256481170654297
9.349905967712402,72.1446304321289,25.92363166809082,60.465816497802734,19.384899139404297,17.599098205566406,2.731635808944702,12.200806617736816
9.3259916305542,72.5938720703125,26.01453971862793,60.17979049682617,19.931278228759766,17.549762725830078,2.722461462020874,12.41420841217041
9.319332122802734,72.36924743652344,26.252317428588867,60.11326599121094,20.046709060668945,17.38031005859375,2.7614524364471436,12.288952827453613
9.240917205810547,72.23448181152344,26.2313232421875,56.58774948120117,20.223709106445312,17.39747428894043,2.7637453079223633,12.720390319824219
9.11195182800293,71.96495819091797,26.315250396728516,56.0223503112793,20.523834228515625,17.468257904052734,2.756864547729492,12.762139320373535
9.208827018737793,71.65052032470703,26.168384552001953,55.86270523071289,20.739301681518555,17.395336151123047,2.7614524364471436,12.757503509521484
9.36565113067627,71.6055908203125,25.846698760986328,56.40814971923828,21.077903747558594,17.534751892089844,2.8187906742095947,12.803894996643066
9.469791412353516,72.1446304321289,26.378183364868164,56.74077224731445,20.800870895385742,17.551912307739258,2.839432954788208,13.045125007629395
9.635395050048828,74.16613006591797,27.832754135131836,57.8981819152832,20.885513305664062,17.89081573486328,2.844020128250122,13.226046562194824
9.60088062286377,75.15440368652344,28.629976272583008,57.432552337646484,20.662349700927734,18.04094886779785,2.8921854496002197,13.202855110168457
9.645992279052734,75.06456756591797,28.329275131225586,57.11326217651367,20.631563186645508,17.93370819091797,2.903653144836426,13.17502212524414
